38.9,35.759,-60.314,3.5066,-3.093,3.5773,-2.9921
39,34.846,-61.27,3.7007,-3.203,3.5773,-2.9921
39.1,37.136,-60.063,3.6866,-3.1728,3.5773,-2.9921
39.2,34.932,-61.554,3.8788,-3.077,3.5773,-2.9921
39.3,35.687,-61.201,3.8251,-3.0566,3.5773,-2.9921
39.4,36.519,-61.436,3.8673,-3.0594,3.5773,-2.9921
39.5,35.18,-61.921,3.9564,-3.0514,3.5773,-2.9921
39.6,33.552,-60.623,3.8932,-3.0313,3.5773,-2.9921
39.7,33.43,-60.26,3.7334,-2.9622,3.5773,-2.9921
39.8,32.074,-59.692,3.6657,-3.0259,3.5773,-2.9921
39.9,29.882,-59.168,3.4984,-3.0348,3.5773,-2.9921
40,33.478,-78.051,3.2299,-3.1037,3.5859,-8.0991
40.1,41.437,-87.316,3.3691,-4.8542,3.5859,-8.0991
40.2,45.147,-96.847,3.5184,-5.8314,3.5859,-8.0991
40.3,47.726,-100.41,3.5772,-6.69,3.5859,-8.0991
40.4,49.071,-104.72,3.5361,-7.0944,3.5859,-8.0991
40.5,53.492,-105.23,3.4928,-7.5483,3.5859,-8.0991
40.6,53.185,-107.56,3.6864,-7.6977,3.5859,-8.0991
40.7,55.693,-107.05,3.7092,-7.7877,3.5859,-8.0991
40.8,54.556,-110.34,3.8983,-7.7462,3.5859,-8.0991
40.9,56.26,-110.06,3.9132,-7.8858,3.5859,-8.0991
41,51.495,-112.39,4.0155,-7.8771,3.5859,-8.0991
